Регион,Год,Месяц,Поездки,Месяц_номер,Дата,is_outlier,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,месяц,квартал,год,день_года,is_holiday_month,season
Калужская область,2024,январь-апрель,245504.0,4,2024-04-01,False,179165.0,55642.0,532959.0,55158.0,181070.0,321008.6666666667,315388.1666666667,4,2,2024,92,0,весна
Калужская область,2024,январь-май,299744.0,5,2024-05-01,False,245504.0,118541.0,630517.0,121381.0,241471.0,265879.8333333333,330251.75,5,2,2024,122,1,весна
Калужская область,2024,январь-июнь,379339.0,6,2024-06-01,False,299744.0,179165.0,696683.0,179189.0,308195.6666666667,212989.16666666666,346930.9166666667,6,2,2024,153,0,лето
Калужская область,2024,январь-июль,474127.0,7,2024-07-01,False,379339.0,245504.0,55642.0,257627.0,384403.3333333333,282736.6666666667,364972.5833333333,7,3,2024,183,0,лето
Калужская область,2024,январь-август,568927.0,8,2024-08-01,False,474127.0,299744.0,118541.0,332857.0,474131.0,357801.0,384645.0833333333,8,3,2024,214,0,лето
Калужская область,2024,январь-сентябрь,629477.0,9,2024-09-01,False,568927.0,379339.0,179165.0,434593.0,557510.3333333334,432853.0,400885.4166666667,9,3,2024,245,0,осень
Калужская область,2025,январь,62429.0,1,2025-01-01,False,629477.0,474127.0,245504.0,532959.0,420277.6666666667,402340.5,361674.5833333333,1,1,2025,1,1,зима
Калужская область,2025,январь-февраль,132989.0,2,2025-02-01,False,62429.0,568927.0,299744.0,630517.0,274965.0,374548.0,320213.9166666667,2,1,2025,32,1,зима
Калужская область,2025,январь-март,218064.0,3,2025-03-01,False,132989.0,629477.0,379339.0,696683.0,137827.33333333334,347668.8333333333,280329.0,3,1,2025,60,1,весна
Калужская область,2025,январь-апрель,297912.0,4,2025-04-01,False,218064.0,62429.0,474127.0,55642.0,216321.66666666666,318299.6666666667,300518.1666666667,4,2,2025,91,0,весна
Калужская область,2025,январь-май,367890.0,5,2025-05-01,False,297912.0,132989.0,568927.0,118541.0,294622.0,284793.5,321297.25,5,2,2025,121,1,весна
